terms,arg_types,return_type,type,is_init,count,comp_lp
"[SK,[K,subnn,4],[B,[addnn,1],getDot]]",egg_num,num,program,0.0,1.0,-10.961277846683984
"[SS,[KK,subnn,3],[BC,[K,addnn,0],getDot]]",egg_num,num,program,0.0,1.0,-13.733866568923764
"[SC,[KK,mulnn,1],[S,[K,subnn,3],getDot]]",egg_num,num,program,0.0,2.0,-12.347572207803871
"[BB,[subnn,3],[SC,[BK,mulnn,getDot],getStripe]]",egg_num,num,program,0.0,1.0,-12.124428656489664
"[BC,[B,subnn,[C,[B,mulnn,[B,I,I]],1]],[B,getDot,I]]",egg_num,num,program,0.0,1.0,-12.124428656489664
"[SK,[B,subnn,[B,[mulnn,3],getStripe]],[B,getDot,I]]",egg_num,num,program,0.0,2.0,-10.738134295369772
"[SK,[B,addnn,[K,getStripe,Egg(S1,O2)]],[S,[K,subnn,2],getDot]]",egg_num,num,program,0.0,1.0,-14.650157300797918
"[CK,[B,addnn,[S,[K,subnn,0],getDot]],3]",egg_num,num,program,0.0,1.0,-11.654425027243928
"[SB,[B,addnn,[S,[K,subnn,3],getStripe]],[BK,[subnn,1],getDot]]",egg_num,num,program,0.0,1.0,-16.218773218711764
"[BB,[subnn,4],[SC,[KK,addnn,1],getDot]]",egg_num,num,program,0.0,1.0,-13.04071938836382
"[SB,[B,mulnn,[B,[subnn,3],getDot]],[BK,getStripe,I]]",egg_num,num,program,0.0,1.0,-11.431281475929715
"[SC,[BK,addnn,[K,getDot,Egg(S1,O3)]],[B,[subnn,0],getDot]]",egg_num,num,program,0.0,1.0,-14.650157300797918
"[BK,[addnn,3],[B,[subnn,0],getDot]]",egg_num,num,program,0.0,1.0,-10.26813066612404
"[SC,[BK,subnn,[B,[subnn,4],getStripe]],getDot]",egg_num,num,program,0.0,2.0,-10.738134295369772
"[BK,[addnn,2],[S,[K,subnn,1],getDot]]",egg_num,num,program,0.0,1.0,-10.961277846683984
"[SC,[KB,subnn,[C,[K,subnn,4],1]],[B,getDot,I]]",egg_num,num,program,0.0,1.0,-13.04071938836382
"[BC,[B,subnn,[C,[B,mulnn,[B,I,I]],2]],[B,[addnn,3],getDot]]",egg_num,num,program,0.0,1.0,-15.52562603815182
"[SB,[B,mulnn,getStripe],[BC,[B,subnn,[B,I,I]],getDot]]",egg_num,num,program,0.0,1.0,-11.901285105175454
"[BK,[subnn,3],[B,[mulnn,1],getDot]]",egg_num,num,program,0.0,1.0,-10.26813066612404
"[SC,[KB,subnn,[K,getDot,Egg(S1,O3)]],[B,getDot,I]]",egg_num,num,program,0.0,1.0,-11.248959919135764
"[SC,[BK,subnn,[K,getDot,Egg(S1,O3)]],[B,getDot,I]]",egg_num,num,program,0.0,1.0,-11.248959919135764
"[CC,[BB,subnn,[BK,[subnn,3],getDot]],0]",egg_num,num,program,0.0,1.0,-13.04071938836382
"[SK,[B,addnn,getStripe],[S,[K,subnn,2],getDot]]",egg_num,num,program,0.0,1.0,-10.738134295369772
"[SK,[K,subnn,3],[S,[B,mulnn,getStripe],getDot]]",egg_num,num,program,0.0,1.0,-10.738134295369774
"[BC,[B,subnn,[B,I,I]],[C,[B,addnn,getDot],0]]",egg_num,num,program,0.0,2.0,-11.43128147592972
"[CB,[B,addnn,[B,[subnn,3],getDot]],[K,[mulnn,1],0]]",egg_num,num,program,0.0,1.0,-15.055622408906082
"[CK,[B,addnn,[B,[subnn,1],getDot]],2]",egg_num,num,program,0.0,2.0,-10.961277846683982
"[SK,[B,mulnn,[B,[subnn,3],getDot]],[K,[subnn,3],2]]",egg_num,num,program,0.0,1.0,-15.055622408906082
"[SB,[B,subnn,[K,[addnn,2],1]],[BB,getDot,[BK,I,I]]]",egg_num,num,program,0.0,1.0,-15.120160930043657
"[CB,[B,addnn,[S,[K,subnn,0],getDot]],[K,[addnn,2],1]]",egg_num,num,program,0.0,1.0,-15.748769589466027
"[CB,[B,mulnn,[B,[subnn,3],getDot]],[K,[addnn,1],0]]",egg_num,num,program,0.0,1.0,-15.055622408906082
"[SB,[K,mulnn,1],[BC,[K,subnn,3],getDot]]",egg_num,num,program,0.0,1.0,-13.04071938836382
"[SK,[B,subnn,[K,[mulnn,3],1]],getDot]",egg_num,num,program,0.0,2.0,-10.961277846683984
"[BB,[subnn,3],[CK,[B,subnn,getDot],0]]",egg_num,num,program,0.0,1.0,-12.347572207803877
