exp_id,ix,condition,phase,trial,stripe,dot,segment,prediction,is_groundTruth
2,256,combine,A,7,0,4,3,5,0
2,256,combine,A,8,4,4,4,6,0
2,256,combine,B,1,0,0,3,3,0
2,256,combine,B,2,2,0,1,0,1
2,256,combine,B,3,1,2,3,4,0
2,256,combine,B,4,3,2,3,2,0
2,256,combine,B,5,2,3,3,3,0
2,256,combine,B,6,4,3,2,0,0
2,256,combine,B,7,0,4,3,5,0
2,256,combine,B,8,4,4,4,2,0
2,259,combine,A,1,0,0,3,3,0
2,259,combine,A,2,2,0,1,1,0
2,259,combine,A,3,1,2,3,5,1
2,259,combine,A,4,3,2,3,5,0
2,259,combine,A,5,2,3,3,5,0
2,259,combine,A,6,4,3,2,4,0
2,259,combine,A,7,0,4,3,5,0
2,259,combine,A,8,4,4,4,6,0
2,259,combine,B,1,0,0,3,3,0
2,259,combine,B,2,2,0,1,0,1
2,259,combine,B,3,1,2,3,4,0
2,259,combine,B,4,3,2,3,2,0
2,259,combine,B,5,2,3,3,3,0
2,259,combine,B,6,4,3,2,0,0
2,259,combine,B,7,0,4,3,5,0
2,259,combine,B,8,4,4,4,2,0
2,262,combine,A,1,0,0,3,3,0
2,262,combine,A,2,2,0,1,1,0
2,262,combine,A,3,1,2,3,5,1
2,262,combine,A,4,3,2,3,4,0
2,262,combine,A,5,2,3,3,5,0
2,262,combine,A,6,4,3,2,4,0
2,262,combine,A,7,0,4,3,5,0
2,262,combine,A,8,4,4,4,6,0
2,262,combine,B,1,0,0,3,3,0
2,262,combine,B,2,2,0,1,0,1
2,262,combine,B,3,1,2,3,4,0
2,262,combine,B,4,3,2,3,2,0
2,262,combine,B,5,2,3,3,3,0
2,262,combine,B,6,4,3,2,0,0
2,262,combine,B,7,0,4,3,5,0
2,262,combine,B,8,4,4,4,2,0
2,264,combine,A,1,0,0,3,3,0
2,264,combine,A,2,2,0,1,0,1
2,264,combine,A,3,1,2,3,3,0
2,264,combine,A,4,3,2,3,3,1
2,264,combine,A,5,2,3,3,5,0
2,264,combine,A,6,4,3,2,6,0
2,264,combine,A,7,0,4,3,5,0
2,264,combine,A,8,4,4,4,0,0
2,264,combine,B,1,0,0,3,3,0
2,264,combine,B,2,2,0,1,1,0
2,264,combine,B,3,1,2,3,2,0
2,264,combine,B,4,3,2,3,0,0
2,264,combine,B,5,2,3,3,0,0
2,264,combine,B,6,4,3,2,0,0
2,264,combine,B,7,0,4,3,6,0
2,264,combine,B,8,4,4,4,0,0
2,268,combine,A,1,0,0,3,3,0
2,268,combine,A,2,2,0,1,1,0
2,268,combine,A,3,1,2,3,3,0
2,268,combine,A,4,3,2,3,3,1
2,268,combine,A,5,2,3,3,4,0
2,268,combine,A,6,4,3,2,2,1
2,268,combine,A,7,0,4,3,6,0
2,268,combine,A,8,4,4,4,7,0
2,268,combine,B,1,0,0,3,3,0
2,268,combine,B,2,2,0,1,0,1
2,268,combine,B,3,1,2,3,4,0
2,268,combine,B,4,3,2,3,0,0
2,268,combine,B,5,2,3,3,1,0
2,268,combine,B,6,4,3,2,0,0
2,268,combine,B,7,0,4,3,6,0
2,268,combine,B,8,4,4,4,3,0
2,277,combine,A,1,0,0,3,3,0
2,277,combine,A,2,2,0,1,4,0
2,277,combine,A,3,1,2,3,4,0
2,277,combine,A,4,3,2,3,4,0
2,277,combine,A,5,2,3,3,3,0
2,277,combine,A,6,4,3,2,3,0
2,277,combine,A,7,0,4,3,4,0
2,277,combine,A,8,4,4,4,4,0
2,277,combine,B,1,0,0,3,4,0
2,277,combine,B,2,2,0,1,1,0
2,277,combine,B,3,1,2,3,2,0
2,277,combine,B,4,3,2,3,0,0
2,277,combine,B,5,2,3,3,4,0
2,277,combine,B,6,4,3,2,3,0
2,277,combine,B,7,0,4,3,4,0
2,277,combine,B,8,4,4,4,4,0
2,280,combine,A,1,0,0,3,3,0
2,280,combine,A,2,2,0,1,1,0
2,280,combine,A,3,1,2,3,5,1
2,280,combine,A,4,3,2,3,5,0
2,280,combine,A,5,2,3,3,5,0
2,280,combine,A,6,4,3,2,4,0
2,280,combine,A,7,0,4,3,7,0
2,280,combine,A,8,4,4,4,8,0
2,280,combine,B,1,0,0,3,3,0
2,280,combine,B,2,2,0,1,0,1
2,280,combine,B,3,1,2,3,4,0
2,280,combine,B,4,3,2,3,2,0
2,280,combine,B,5,2,3,3,3,0
2,280,combine,B,6,4,3,2,1,0
2,280,combine,B,7,0,4,3,7,0
2,280,combine,B,8,4,4,4,0,0
2,283,combine,A,1,0,0,3,0,1
2,283,combine,A,2,2,0,1,1,0
2,283,combine,A,3,1,2,3,6,0
2,283,combine,A,4,3,2,3,6,0
2,283,combine,A,5,2,3,3,9,0
2,283,combine,A,6,4,3,2,6,0
2,283,combine,A,7,0,4,3,12,1
2,283,combine,A,8,4,4,4,16,0
2,283,combine,B,1,0,0,3,0,1
2,283,combine,B,2,2,0,1,0,1
2,283,combine,B,3,1,2,3,5,1
2,283,combine,B,4,3,2,3,3,1
2,283,combine,B,5,2,3,3,7,1
2,283,combine,B,6,4,3,2,2,1
2,283,combine,B,7,0,4,3,12,1
2,283,combine,B,8,4,4,4,12,1
2,285,combine,A,1,0,0,3,3,0
2,285,combine,A,2,2,0,1,3,0
2,285,combine,A,3,1,2,3,6,0
2,285,combine,A,4,3,2,3,5,0
2,285,combine,A,5,2,3,3,5,0
2,285,combine,A,6,4,3,2,8,0
2,285,combine,A,7,0,4,3,6,0
2,285,combine,A,8,4,4,4,10,0
2,285,combine,B,1,0,0,3,3,0
2,285,combine,B,2,2,0,1,0,1
2,285,combine,B,3,1,2,3,4,0
2,285,combine,B,4,3,2,3,2,0
2,285,combine,B,5,2,3,3,3,0
2,285,combine,B,6,4,3,2,0,0
2,285,combine,B,7,0,4,3,5,0
2,285,combine,B,8,4,4,4,1,0
2,290,combine,A,1,0,0,3,3,0
2,290,combine,A,2,2,0,1,3,0
2,290,combine,A,3,1,2,3,5,1
2,290,combine,A,4,3,2,3,5,0
2,290,combine,A,5,2,3,3,3,0
2,290,combine,A,6,4,3,2,2,1
2,290,combine,A,7,0,4,3,7,0
2,290,combine,A,8,4,4,4,4,0
2,290,combine,B,1,0,0,3,3,0
2,290,combine,B,2,2,0,1,0,1
2,290,combine,B,3,1,2,3,2,0
2,290,combine,B,4,3,2,3,0,0
2,290,combine,B,5,2,3,3,2,0
2,290,combine,B,6,4,3,2,0,0
2,290,combine,B,7,0,4,3,4,0
2,290,combine,B,8,4,4,4,0,0
2,295,combine,A,1,0,0,3,0,1
2,295,combine,A,2,2,0,1,6,0
2,295,combine,A,3,1,2,3,3,0
2,295,combine,A,4,3,2,3,6,0
2,295,combine,A,5,2,3,3,5,0
2,295,combine,A,6,4,3,2,7,0
2,295,combine,A,7,0,4,3,12,1
2,295,combine,A,8,4,4,4,12,1
2,295,combine,B,1,0,0,3,0,1
2,295,combine,B,2,2,0,1,0,1
2,295,combine,B,3,1,2,3,5,1
2,295,combine,B,4,3,2,3,3,1
2,295,combine,B,5,2,3,3,7,1
2,295,combine,B,6,4,3,2,1,0
2,295,combine,B,7,0,4,3,12,1
2,295,combine,B,8,4,4,4,12,1
2,301,combine,A,1,0,0,3,2,0
2,301,combine,A,2,2,0,1,1,0
2,301,combine,A,3,1,2,3,4,0
2,301,combine,A,4,3,2,3,5,0
2,301,combine,A,5,2,3,3,5,0
2,301,combine,A,6,4,3,2,4,0
2,301,combine,A,7,0,4,3,9,0
2,301,combine,A,8,4,4,4,9,0
2,301,combine,B,1,0,0,3,3,0
2,301,combine,B,2,2,0,1,1,0
2,301,combine,B,3,1,2,3,1,0
2,301,combine,B,4,3,2,3,1,0
2,301,combine,B,5,2,3,3,1,0
2,301,combine,B,6,4,3,2,1,0
2,301,combine,B,7,0,4,3,6,0
2,301,combine,B,8,4,4,4,1,0
2,302,combine,A,1,0,0,3,3,0
2,302,combine,A,2,2,0,1,5,0
2,302,combine,A,3,1,2,3,5,1
2,302,combine,A,4,3,2,3,8,0
2,302,combine,A,5,2,3,3,7,1
2,302,combine,A,6,4,3,2,6,0
2,302,combine,A,7,0,4,3,5,0
2,302,combine,A,8,4,4,4,11,0
2,302,combine,B,1,0,0,3,3,0
2,302,combine,B,2,2,0,1,0,1
2,302,combine,B,3,1,2,3,4,0
2,302,combine,B,4,3,2,3,2,0
2,302,combine,B,5,2,3,3,3,0
2,302,combine,B,6,4,3,2,0,0
2,302,combine,B,7,0,4,3,6,0
2,302,combine,B,8,4,4,4,2,0
2,306,combine,A,1,0,0,3,0,1
2,306,combine,A,2,2,0,1,1,0
2,306,combine,A,3,1,2,3,3,0
2,306,combine,A,4,3,2,3,3,1
2,306,combine,A,5,2,3,3,3,0
2,306,combine,A,6,4,3,2,3,0
2,306,combine,A,7,0,4,3,3,0
2,306,combine,A,8,4,4,4,6,0
2,306,combine,B,1,0,0,3,3,0
2,306,combine,B,2,2,0,1,1,0
2,306,combine,B,3,1,2,3,5,1
2,306,combine,B,4,3,2,3,5,0
2,306,combine,B,5,2,3,3,5,0
2,306,combine,B,6,4,3,2,2,1
2,306,combine,B,7,0,4,3,5,0
2,306,combine,B,8,4,4,4,6,0
2,311,combine,A,1,0,0,3,3,0
2,311,combine,A,2,2,0,1,1,0
2,311,combine,A,3,1,2,3,5,1
2,311,combine,A,4,3,2,3,5,0
2,311,combine,A,5,2,3,3,5,0
2,311,combine,A,6,4,3,2,4,0
2,311,combine,A,7,0,4,3,5,0
2,311,combine,A,8,4,4,4,6,0
2,311,combine,B,1,0,0,3,3,0
2,311,combine,B,2,2,0,1,1,0
2,311,combine,B,3,1,2,3,5,1
2,311,combine,B,4,3,2,3,5,0
2,311,combine,B,5,2,3,3,5,0
2,311,combine,B,6,4,3,2,4,0
2,311,combine,B,7,0,4,3,6,0
2,311,combine,B,8,4,4,4,6,0
2,313,combine,A,1,0,0,3,0,1
2,313,combine,A,2,2,0,1,3,0
2,313,combine,A,3,1,2,3,5,1
2,313,combine,A,4,3,2,3,5,0
2,313,combine,A,5,2,3,3,3,0
2,313,combine,A,6,4,3,2,3,0
2,313,combine,A,7,0,4,3,4,0
2,313,combine,A,8,4,4,4,4,0
2,313,combine,B,1,0,0,3,3,0
2,313,combine,B,2,2,0,1,0,1
2,313,combine,B,3,1,2,3,4,0
2,313,combine,B,4,3,2,3,2,0
2,313,combine,B,5,2,3,3,3,0
2,313,combine,B,6,4,3,2,0,0
2,313,combine,B,7,0,4,3,5,0
2,313,combine,B,8,4,4,4,2,0
2,318,combine,A,1,0,0,3,3,0
2,318,combine,A,2,2,0,1,1,0
2,318,combine,A,3,1,2,3,5,1
2,318,combine,A,4,3,2,3,5,0
2,318,combine,A,5,2,3,3,6,0
2,318,combine,A,6,4,3,2,5,0
2,318,combine,A,7,0,4,3,6,0
2,318,combine,A,8,4,4,4,8,0
2,318,combine,B,1,0,0,3,3,0
2,318,combine,B,2,2,0,1,0,1
2,318,combine,B,3,1,2,3,2,0
2,318,combine,B,4,3,2,3,0,0
2,318,combine,B,5,2,3,3,1,0
2,318,combine,B,6,4,3,2,0,0
2,318,combine,B,7,0,4,3,6,0
2,318,combine,B,8,4,4,4,0,0
2,319,combine,A,1,0,0,3,0,1
2,319,combine,A,2,2,0,1,0,1
2,319,combine,A,3,1,2,3,6,0
2,319,combine,A,4,3,2,3,6,0
2,319,combine,A,5,2,3,3,9,0
2,319,combine,A,6,4,3,2,6,0
2,319,combine,A,7,0,4,3,12,1
2,319,combine,A,8,4,4,4,16,0
2,319,combine,B,1,0,0,3,3,0
2,319,combine,B,2,2,0,1,0,1
2,319,combine,B,3,1,2,3,2,0
2,319,combine,B,4,3,2,3,0,0
2,319,combine,B,5,2,3,3,1,0
2,319,combine,B,6,4,3,2,0,0
2,319,combine,B,7,0,4,3,12,1
2,319,combine,B,8,4,4,4,0,0
2,320,combine,A,1,0,0,3,3,0
2,320,combine,A,2,2,0,1,1,0
2,320,combine,A,3,1,2,3,5,1
2,320,combine,A,4,3,2,3,5,0
2,320,combine,A,5,2,3,3,5,0
2,320,combine,A,6,4,3,2,4,0
2,320,combine,A,7,0,4,3,5,0
2,320,combine,A,8,4,4,4,6,0
2,320,combine,B,1,0,0,3,3,0
2,320,combine,B,2,2,0,1,0,1
2,320,combine,B,3,1,2,3,1,0
2,320,combine,B,4,3,2,3,2,0
2,320,combine,B,5,2,3,3,1,0
2,320,combine,B,6,4,3,2,1,0
2,320,combine,B,7,0,4,3,5,0
2,320,combine,B,8,4,4,4,0,0
2,321,combine,A,1,0,0,3,3,0
2,321,combine,A,2,2,0,1,2,0
2,321,combine,A,3,1,2,3,6,0
2,321,combine,A,4,3,2,3,6,0
2,321,combine,A,5,2,3,3,9,0
2,321,combine,A,6,4,3,2,6,0
2,321,combine,A,7,0,4,3,12,1
2,321,combine,A,8,4,4,4,16,0
2,321,combine,B,1,0,0,3,3,0
2,321,combine,B,2,2,0,1,1,0
2,321,combine,B,3,1,2,3,5,1
2,321,combine,B,4,3,2,3,3,1
2,321,combine,B,5,2,3,3,1,0
2,321,combine,B,6,4,3,2,2,1
2,321,combine,B,7,0,4,3,12,1
2,321,combine,B,8,4,4,4,12,1
2,322,combine,A,1,0,0,3,3,0
2,322,combine,A,2,2,0,1,0,1
2,322,combine,A,3,1,2,3,6,0
2,322,combine,A,4,3,2,3,2,0
2,322,combine,A,5,2,3,3,3,0
2,322,combine,A,6,4,3,2,0,0
2,322,combine,A,7,0,4,3,12,1
2,322,combine,A,8,4,4,4,3,0
2,322,combine,B,1,0,0,3,3,0
2,322,combine,B,2,2,0,1,0,1
2,322,combine,B,3,1,2,3,5,1
2,322,combine,B,4,3,2,3,3,1
2,322,combine,B,5,2,3,3,7,1
2,322,combine,B,6,4,3,2,2,1
2,322,combine,B,7,0,4,3,12,1
2,322,combine,B,8,4,4,4,12,1
2,324,combine,A,1,0,0,3,3,0
2,324,combine,A,2,2,0,1,2,0
2,324,combine,A,3,1,2,3,3,0
2,324,combine,A,4,3,2,3,4,0
2,324,combine,A,5,2,3,3,4,0
2,324,combine,A,6,4,3,2,5,0
2,324,combine,A,7,0,4,3,5,0
2,324,combine,A,8,4,4,4,2,0
2,324,combine,B,1,0,0,3,3,0
2,324,combine,B,2,2,0,1,0,1
2,324,combine,B,3,1,2,3,2,0
2,324,combine,B,4,3,2,3,0,0
2,324,combine,B,5,2,3,3,1,0
2,324,combine,B,6,4,3,2,1,0
2,324,combine,B,7,0,4,3,5,0
2,324,combine,B,8,4,4,4,0,0
2,325,combine,A,1,0,0,3,0,1
2,325,combine,A,2,2,0,1,3,0
2,325,combine,A,3,1,2,3,5,1
2,325,combine,A,4,3,2,3,6,0
2,325,combine,A,5,2,3,3,9,0
2,325,combine,A,6,4,3,2,6,0
2,325,combine,A,7,0,4,3,12,1
2,325,combine,A,8,4,4,4,16,0
2,325,combine,B,1,0,0,3,0,1
2,325,combine,B,2,2,0,1,0,1
2,325,combine,B,3,1,2,3,5,1
2,325,combine,B,4,3,2,3,3,1
2,325,combine,B,5,2,3,3,6,0
2,325,combine,B,6,4,3,2,2,1
2,325,combine,B,7,0,4,3,12,1
2,325,combine,B,8,4,4,4,12,1
2,326,combine,A,1,0,0,3,3,0
2,326,combine,A,2,2,0,1,1,0
2,326,combine,A,3,1,2,3,6,0
2,326,combine,A,4,3,2,3,6,0
2,326,combine,A,5,2,3,3,5,0
2,326,combine,A,6,4,3,2,4,0
2,326,combine,A,7,0,4,3,3,0
2,326,combine,A,8,4,4,4,4,0
2,326,combine,B,1,0,0,3,3,0
2,326,combine,B,2,2,0,1,0,1
2,326,combine,B,3,1,2,3,1,0
2,326,combine,B,4,3,2,3,0,0
2,326,combine,B,5,2,3,3,3,0
2,326,combine,B,6,4,3,2,0,0
2,326,combine,B,7,0,4,3,3,0
2,326,combine,B,8,4,4,4,1,0
2,328,combine,A,1,0,0,3,3,0
2,328,combine,A,2,2,0,1,1,0
2,328,combine,A,3,1,2,3,6,0
2,328,combine,A,4,3,2,3,6,0
2,328,combine,A,5,2,3,3,9,0
2,328,combine,A,6,4,3,2,6,0
2,328,combine,A,7,0,4,3,12,1
2,328,combine,A,8,4,4,4,16,0
2,328,combine,B,1,0,0,3,3,0
2,328,combine,B,2,2,0,1,0,1
2,328,combine,B,3,1,2,3,6,0
2,328,combine,B,4,3,2,3,3,1
2,328,combine,B,5,2,3,3,7,1
2,328,combine,B,6,4,3,2,2,1
2,328,combine,B,7,0,4,3,12,1
2,328,combine,B,8,4,4,4,12,1
2,332,combine,A,1,0,0,3,3,0
2,332,combine,A,2,2,0,1,1,0
2,332,combine,A,3,1,2,3,5,1
2,332,combine,A,4,3,2,3,5,0
2,332,combine,A,5,2,3,3,5,0
2,332,combine,A,6,4,3,2,4,0
2,332,combine,A,7,0,4,3,5,0
2,332,combine,A,8,4,4,4,6,0
2,332,combine,B,1,0,0,3,3,0
2,332,combine,B,2,2,0,1,0,1
2,332,combine,B,3,1,2,3,4,0
2,332,combine,B,4,3,2,3,2,0
2,332,combine,B,5,2,3,3,3,0
2,332,combine,B,6,4,3,2,0,0
2,332,combine,B,7,0,4,3,5,0
2,332,combine,B,8,4,4,4,2,0
2,334,combine,A,1,0,0,3,3,0
2,334,combine,A,2,2,0,1,2,0
2,334,combine,A,3,1,2,3,6,0
2,334,combine,A,4,3,2,3,2,0
2,334,combine,A,5,2,3,3,4,0
2,334,combine,A,6,4,3,2,1,0
2,334,combine,A,7,0,4,3,8,0
2,334,combine,A,8,4,4,4,4,0
2,334,combine,B,1,0,0,3,3,0
2,334,combine,B,2,2,0,1,0,1
2,334,combine,B,3,1,2,3,5,1
2,334,combine,B,4,3,2,3,3,1
2,334,combine,B,5,2,3,3,7,1
2,334,combine,B,6,4,3,2,2,1
2,334,combine,B,7,0,4,3,12,1
2,334,combine,B,8,4,4,4,4,0
2,339,combine,A,1,0,0,3,3,0
2,339,combine,A,2,2,0,1,1,0
2,339,combine,A,3,1,2,3,3,0
2,339,combine,A,4,3,2,3,3,1
2,339,combine,A,5,2,3,3,3,0
2,339,combine,A,6,4,3,2,4,0
2,339,combine,A,7,0,4,3,5,0
2,339,combine,A,8,4,4,4,8,0
2,339,combine,B,1,0,0,3,3,0
2,339,combine,B,2,2,0,1,0,1
2,339,combine,B,3,1,2,3,2,0
2,339,combine,B,4,3,2,3,0,0
2,339,combine,B,5,2,3,3,1,0
2,339,combine,B,6,4,3,2,0,0
2,339,combine,B,7,0,4,3,5,0
2,339,combine,B,8,4,4,4,0,0
2,341,combine,A,1,0,0,3,3,0
2,341,combine,A,2,2,0,1,1,0
2,341,combine,A,3,1,2,3,4,0
2,341,combine,A,4,3,2,3,4,0
2,341,combine,A,5,2,3,3,4,0
2,341,combine,A,6,4,3,2,4,0
2,341,combine,A,7,0,4,3,4,0
2,341,combine,A,8,4,4,4,4,0
2,341,combine,B,1,0,0,3,3,0
2,341,combine,B,2,2,0,1,0,1
2,341,combine,B,3,1,2,3,2,0
2,341,combine,B,4,3,2,3,0,0
2,341,combine,B,5,2,3,3,1,0
2,341,combine,B,6,4,3,2,0,0
2,341,combine,B,7,0,4,3,4,0
2,341,combine,B,8,4,4,4,0,0
2,351,combine,A,1,0,0,3,3,0
2,351,combine,A,2,2,0,1,1,0
2,351,combine,A,3,1,2,3,5,1
2,351,combine,A,4,3,2,3,5,0
2,351,combine,A,5,2,3,3,5,0
2,351,combine,A,6,4,3,2,5,0
2,351,combine,A,7,0,4,3,6,0
2,351,combine,A,8,4,4,4,7,0
2,351,combine,B,1,0,0,3,3,0
2,351,combine,B,2,2,0,1,0,1
2,351,combine,B,3,1,2,3,4,0
2,351,combine,B,4,3,2,3,4,0
2,351,combine,B,5,2,3,3,2,0
2,351,combine,B,6,4,3,2,0,0
2,351,combine,B,7,0,4,3,5,0
2,351,combine,B,8,4,4,4,3,0
2,352,combine,A,1,0,0,3,1,0
2,352,combine,A,2,2,0,1,4,0
2,352,combine,A,3,1,2,3,4,0
2,352,combine,A,4,3,2,3,6,0
2,352,combine,A,5,2,3,3,5,0
2,352,combine,A,6,4,3,2,2,1
2,352,combine,A,7,0,4,3,4,0
2,352,combine,A,8,4,4,4,5,0
2,352,combine,B,1,0,0,3,1,0
2,352,combine,B,2,2,0,1,2,0
2,352,combine,B,3,1,2,3,3,0
2,352,combine,B,4,3,2,3,2,0
2,352,combine,B,5,2,3,3,5,0
2,352,combine,B,6,4,3,2,4,0
2,352,combine,B,7,0,4,3,5,0
2,352,combine,B,8,4,4,4,2,0
2,356,combine,A,1,0,0,3,1,0
2,356,combine,A,2,2,0,1,1,0
2,356,combine,A,3,1,2,3,5,1
2,356,combine,A,4,3,2,3,6,0
2,356,combine,A,5,2,3,3,3,0
2,356,combine,A,6,4,3,2,3,0
2,356,combine,A,7,0,4,3,8,0
2,356,combine,A,8,4,4,4,8,0
2,356,combine,B,1,0,0,3,3,0
2,356,combine,B,2,2,0,1,0,1
2,356,combine,B,3,1,2,3,6,0
2,356,combine,B,4,3,2,3,0,0
2,356,combine,B,5,2,3,3,1,0
2,356,combine,B,6,4,3,2,1,0
2,356,combine,B,7,0,4,3,6,0
2,356,combine,B,8,4,4,4,0,0
2,358,combine,A,1,0,0,3,3,0
2,358,combine,A,2,2,0,1,1,0
2,358,combine,A,3,1,2,3,4,0
2,358,combine,A,4,3,2,3,4,0
2,358,combine,A,5,2,3,3,4,0
2,358,combine,A,6,4,3,2,4,0
2,358,combine,A,7,0,4,3,4,0
2,358,combine,A,8,4,4,4,8,0
2,358,combine,B,1,0,0,3,3,0
2,358,combine,B,2,2,0,1,0,1
2,358,combine,B,3,1,2,3,2,0
2,358,combine,B,4,3,2,3,0,0
2,358,combine,B,5,2,3,3,1,0
2,358,combine,B,6,4,3,2,0,0
2,358,combine,B,7,0,4,3,5,0
2,358,combine,B,8,4,4,4,0,0
2,195,construct,A,1,0,0,3,1,0
2,195,construct,A,2,2,0,1,1,0
2,195,construct,A,3,1,2,3,5,1
2,195,construct,A,4,3,2,3,5,0
2,195,construct,A,5,2,3,3,5,0
2,195,construct,A,6,4,3,2,4,0
2,195,construct,A,7,0,4,3,5,0
2,195,construct,A,8,4,4,4,6,0
2,195,construct,B,1,0,0,3,3,0
2,195,construct,B,2,2,0,1,1,0
2,195,construct,B,3,1,2,3,4,0
2,195,construct,B,4,3,2,3,2,0
2,195,construct,B,5,2,3,3,3,0
2,195,construct,B,6,4,3,2,0,0
2,195,construct,B,7,0,4,3,5,0
2,195,construct,B,8,4,4,4,2,0
2,204,construct,A,1,0,0,3,0,1
2,204,construct,A,2,2,0,1,2,0
2,204,construct,A,3,1,2,3,6,0
2,204,construct,A,4,3,2,3,6,0
2,204,construct,A,5,2,3,3,15,0
2,204,construct,A,6,4,3,2,6,0
2,204,construct,A,7,0,4,3,12,1
2,204,construct,A,8,4,4,4,12,1
2,204,construct,B,1,0,0,3,0,1
2,204,construct,B,2,2,0,1,0,1
2,204,construct,B,3,1,2,3,5,1
2,204,construct,B,4,3,2,3,3,1
2,204,construct,B,5,2,3,3,7,1
2,204,construct,B,6,4,3,2,2,1
2,204,construct,B,7,0,4,3,12,1
2,204,construct,B,8,4,4,4,12,1
2,205,construct,A,1,0,0,3,0,1
2,205,construct,A,2,2,0,1,0,1
2,205,construct,A,3,1,2,3,6,0
2,205,construct,A,4,3,2,3,6,0
2,205,construct,A,5,2,3,3,9,0
2,205,construct,A,6,4,3,2,6,0
2,205,construct,A,7,0,4,3,12,1
2,205,construct,A,8,4,4,4,16,0
2,205,construct,B,1,0,0,3,3,0
2,205,construct,B,2,2,0,1,0,1
2,205,construct,B,3,1,2,3,5,1
2,205,construct,B,4,3,2,3,3,1
2,205,construct,B,5,2,3,3,7,1
2,205,construct,B,6,4,3,2,2,1
2,205,construct,B,7,0,4,3,12,1
2,205,construct,B,8,4,4,4,12,1
2,209,construct,A,1,0,0,3,0,1
2,209,construct,A,2,2,0,1,0,1
2,209,construct,A,3,1,2,3,6,0
2,209,construct,A,4,3,2,3,6,0
2,209,construct,A,5,2,3,3,9,0
2,209,construct,A,6,4,3,2,9,0
2,209,construct,A,7,0,4,3,16,0
2,209,construct,A,8,4,4,4,16,0
2,209,construct,B,1,0,0,3,0,1
2,209,construct,B,2,2,0,1,0,1
2,209,construct,B,3,1,2,3,3,0
2,209,construct,B,4,3,2,3,0,0
2,209,construct,B,5,2,3,3,6,0
2,209,construct,B,6,4,3,2,4,0
2,209,construct,B,7,0,4,3,12,1
2,209,construct,B,8,4,4,4,0,0
2,210,construct,A,1,0,0,3,3,0
2,210,construct,A,2,2,0,1,1,0
2,210,construct,A,3,1,2,3,5,1
2,210,construct,A,4,3,2,3,5,0
2,210,construct,A,5,2,3,3,3,0
2,210,construct,A,6,4,3,2,3,0
2,210,construct,A,7,0,4,3,6,0
2,210,construct,A,8,4,4,4,8,0
2,210,construct,B,1,0,0,3,3,0
2,210,construct,B,2,2,0,1,1,0
2,210,construct,B,3,1,2,3,2,0
2,210,construct,B,4,3,2,3,5,0
2,210,construct,B,5,2,3,3,1,0
2,210,construct,B,6,4,3,2,1,0
2,210,construct,B,7,0,4,3,8,0
2,210,construct,B,8,4,4,4,8,0
2,211,construct,A,1,0,0,3,4,0
2,211,construct,A,2,2,0,1,1,0
2,211,construct,A,3,1,2,3,6,0
2,211,construct,A,4,3,2,3,6,0
2,211,construct,A,5,2,3,3,3,0
2,211,construct,A,6,4,3,2,3,0
2,211,construct,A,7,0,4,3,4,0
2,211,construct,A,8,4,4,4,2,0
2,211,construct,B,1,0,0,3,3,0
2,211,construct,B,2,2,0,1,0,1
2,211,construct,B,3,1,2,3,3,0
2,211,construct,B,4,3,2,3,1,0
2,211,construct,B,5,2,3,3,1,0
2,211,construct,B,6,4,3,2,1,0
2,211,construct,B,7,0,4,3,8,0
2,211,construct,B,8,4,4,4,4,0
2,218,construct,A,1,0,0,3,3,0
2,218,construct,A,2,2,0,1,1,0
2,218,construct,A,3,1,2,3,6,0
2,218,construct,A,4,3,2,3,6,0
2,218,construct,A,5,2,3,3,9,0
2,218,construct,A,6,4,3,2,6,0
2,218,construct,A,7,0,4,3,12,1
2,218,construct,A,8,4,4,4,16,0
2,218,construct,B,1,0,0,3,3,0
2,218,construct,B,2,2,0,1,0,1
2,218,construct,B,3,1,2,3,5,1
2,218,construct,B,4,3,2,3,1,0
2,218,construct,B,5,2,3,3,9,0
2,218,construct,B,6,4,3,2,2,1
2,218,construct,B,7,0,4,3,12,1
2,218,construct,B,8,4,4,4,12,1
2,222,construct,A,1,0,0,3,0,1
2,222,construct,A,2,2,0,1,0,1
2,222,construct,A,3,1,2,3,6,0
2,222,construct,A,4,3,2,3,6,0
2,222,construct,A,5,2,3,3,9,0
2,222,construct,A,6,4,3,2,6,0
2,222,construct,A,7,0,4,3,12,1
2,222,construct,A,8,4,4,4,16,0
2,222,construct,B,1,0,0,3,0,1
2,222,construct,B,2,2,0,1,0,1
2,222,construct,B,3,1,2,3,5,1
2,222,construct,B,4,3,2,3,3,1
2,222,construct,B,5,2,3,3,7,1
2,222,construct,B,6,4,3,2,2,1
2,222,construct,B,7,0,4,3,12,1
2,222,construct,B,8,4,4,4,12,1
2,224,construct,A,1,0,0,3,0,1
2,224,construct,A,2,2,0,1,0,1
2,224,construct,A,3,1,2,3,6,0
2,224,construct,A,4,3,2,3,6,0
2,224,construct,A,5,2,3,3,9,0
2,224,construct,A,6,4,3,2,6,0
2,224,construct,A,7,0,4,3,12,1
2,224,construct,A,8,4,4,4,16,0
2,224,construct,B,1,0,0,3,0,1
2,224,construct,B,2,2,0,1,0,1
2,224,construct,B,3,1,2,3,5,1
2,224,construct,B,4,3,2,3,3,1
2,224,construct,B,5,2,3,3,7,1
2,224,construct,B,6,4,3,2,2,1
